price,town,county,year
320000,FELIXSTOWE,SUFFOLK,2024
365000,IPSWICH,SUFFOLK,2024
225000,HAVERHILL,SUFFOLK,2024
235000,LOWESTOFT,SUFFOLK,2024
297000,SAXMUNDHAM,SUFFOLK,2024
300000,IPSWICH,SUFFOLK,2024
295000,HALESWORTH,SUFFOLK,2024
310000,LEISTON,SUFFOLK,2024
235000,FELIXSTOWE,SUFFOLK,2024
340000,NORWICH,NORFOLK,2024
167500,THETFORD,NORFOLK,2024
320000,NORWICH,NORFOLK,2024
375000,WYMONDHAM,NORFOLK,2024
140000,DEREHAM,NORFOLK,2024
277500,NORTH WALSHAM,NORFOLK,2024
530000,NORWICH,NORFOLK,2024
280000,NORWICH,NORFOLK,2024
195000,KING'S LYNN,NORFOLK,2024
320000,CROMER,NORFOLK,2024
300000,KING'S LYNN,NORFOLK,2024
340000,ATTLEBOROUGH,NORFOLK,2024
272000,NORTH WALSHAM,NORFOLK,2024
845000,NORWICH,NORFOLK,2024
560000,NORWICH,NORFOLK,2024
470000,NORWICH,NORFOLK,2024
200000,NORWICH,NORFOLK,2024
225000,THETFORD,NORFOLK,2024
275000,SWAFFHAM,NORFOLK,2024
222500,GREAT YARMOUTH,NORFOLK,2024
465000,KING'S LYNN,NORFOLK,2024
355000,SWAFFHAM,NORFOLK,2024
285500,NORWICH,NORFOLK,2024
350000,NORWICH,NORFOLK,2024
345000,NORWICH,NORFOLK,2024
360000,NORWICH,NORFOLK,2024
245000,SWAFFHAM,NORFOLK,2024
260000,KING'S LYNN,NORFOLK,2024
265000,NORWICH,NORFOLK,2024
195000,GREAT YARMOUTH,NORFOLK,2024
170000,KING'S LYNN,NORFOLK,2024
620000,NORWICH,NORFOLK,2024
380000,KING'S LYNN,NORFOLK,2024
280000,NORWICH,NORFOLK,2024
93000,NORWICH,NORFOLK,2024
210000,NORWICH,NORFOLK,2024
170000,GREAT YARMOUTH,NORFOLK,2024
320000,KING'S LYNN,NORFOLK,2024
520000,HOLT,NORFOLK,2024
290000,GREAT YARMOUTH,NORFOLK,2024
305000,ATTLEBOROUGH,NORFOLK,2024
190000,NORWICH,NORFOLK,2024
160000,GREAT YARMOUTH,NORFOLK,2024
247500,DISS,NORFOLK,2024
290000,NORWICH,NORFOLK,2024
270000,GREAT YARMOUTH,NORFOLK,2024
270000,GREAT YARMOUTH,NORFOLK,2024
272500,GREAT YARMOUTH,NORFOLK,2024
282500,NORWICH,NORFOLK,2024
270000,NORWICH,NORFOLK,2024
412000,GREAT YARMOUTH,NORFOLK,2024
227000,GREAT YARMOUTH,NORFOLK,2024
500000,GREAT YARMOUTH,NORFOLK,2024
157500,GREAT YARMOUTH,NORFOLK,2024
150000,GREAT YARMOUTH,NORFOLK,2024
235000,GREAT YARMOUTH,NORFOLK,2024
220000,NORWICH,NORFOLK,2024
253000,NORWICH,NORFOLK,2024
267000,NORWICH,NORFOLK,2024
158000,GREAT YARMOUTH,NORFOLK,2024
235000,GREAT YARMOUTH,NORFOLK,2024
290000,NORWICH,NORFOLK,2024
228000,NORWICH,NORFOLK,2024
248346,GREAT YARMOUTH,NORFOLK,2024
195000,NORWICH,NORFOLK,2024
217500,THETFORD,NORFOLK,2024
370000,GREAT YARMOUTH,NORFOLK,2024
425000,NORWICH,NORFOLK,2024
317000,NORWICH,NORFOLK,2024
285000,KING'S LYNN,NORFOLK,2024
540000,NORWICH,NORFOLK,2024
575000,KING'S LYNN,NORFOLK,2024
390000,GREAT YARMOUTH,NORFOLK,2024
425000,NORWICH,NORFOLK,2024
576500,NORWICH,NORFOLK,2024
218000,THETFORD,NORFOLK,2024
395000,KING'S LYNN,NORFOLK,2024
250000,NORWICH,NORFOLK,2024
265000,NORWICH,NORFOLK,2024
410000,NORWICH,NORFOLK,2024
565000,HOLT,NORFOLK,2024
310000,NORWICH,NORFOLK,2024
580000,DEREHAM,NORFOLK,2024
245000,KING'S LYNN,NORFOLK,2024
351250,NORWICH,NORFOLK,2024
315000,KING'S LYNN,NORFOLK,2024
365000,NORWICH,NORFOLK,2024
590000,NORWICH,NORFOLK,2024
256000,NORWICH,NORFOLK,2024
200000,GREAT YARMOUTH,NORFOLK,2024
360000,NORWICH,NORFOLK,2024
225000,KING'S LYNN,NORFOLK,2024
204000,GREAT YARMOUTH,NORFOLK,2024
300000,DOWNHAM MARKET,NORFOLK,2024
360000,THETFORD,NORFOLK,2024
250000,DISS,NORFOLK,2024
430000,NORWICH,NORFOLK,2024
227000,ATTLEBOROUGH,NORFOLK,2024
300000,NORWICH,NORFOLK,2024
458000,KING'S LYNN,NORFOLK,2024
325000,DEREHAM,NORFOLK,2024
252500,GREAT YARMOUTH,NORFOLK,2024
250000,NORWICH,NORFOLK,2024
460000,WYMONDHAM,NORFOLK,2024
242500,WYMONDHAM,NORFOLK,2024
225000,NORWICH,NORFOLK,2024
215000,KING'S LYNN,NORFOLK,2024
250000,HARLESTON,NORFOLK,2024
187000,THETFORD,NORFOLK,2024
190000,DEREHAM,NORFOLK,2024
535000,WISBECH,NORFOLK,2024
725000,KING'S LYNN,NORFOLK,2024
270000,CROMER,NORFOLK,2024
570000,NORWICH,NORFOLK,2024
293000,NORWICH,NORFOLK,2024
115000,DEREHAM,NORFOLK,2024
310000,NORWICH,NORFOLK,2024
620000,DEREHAM,NORFOLK,2024
475000,KING'S LYNN,NORFOLK,2024
246000,NORWICH,NORFOLK,2024
492500,NORWICH,NORFOLK,2024
450000,WYMONDHAM,NORFOLK,2024
280000,GREAT YARMOUTH,NORFOLK,2024
975000,HUNSTANTON,NORFOLK,2024
597000,NORWICH,NORFOLK,2024
325000,NORWICH,NORFOLK,2024
183750,FAKENHAM,NORFOLK,2024
275000,NORWICH,NORFOLK,2024
380000,CROMER,NORFOLK,2024
240000,THETFORD,NORFOLK,2024
300000,ATTLEBOROUGH,NORFOLK,2024
335000,BURY ST EDMUNDS,SUFFOLK,2024
465000,BURY ST EDMUNDS,SUFFOLK,2024
212000,FELIXSTOWE,SUFFOLK,2024
87500,FELIXSTOWE,SUFFOLK,2024
650000,IPSWICH,SUFFOLK,2024
345000,IPSWICH,SUFFOLK,2024
620000,WOODBRIDGE,SUFFOLK,2024
59000,IPSWICH,SUFFOLK,2024
110000,IPSWICH,SUFFOLK,2024
476000,IPSWICH,SUFFOLK,2024
849950,BURY ST EDMUNDS,SUFFOLK,2024
170000,LOWESTOFT,SUFFOLK,2024
250000,COLCHESTER,SUFFOLK,2024
360000,IPSWICH,SUFFOLK,2024
204500,NEWMARKET,SUFFOLK,2024
165000,EYE,SUFFOLK,2024
270000,COLCHESTER,SUFFOLK,2024
362000,IPSWICH,SUFFOLK,2024
255000,SUDBURY,SUFFOLK,2024
260000,SUDBURY,SUFFOLK,2024
222500,SUDBURY,SUFFOLK,2024
260000,IPSWICH,SUFFOLK,2024
430000,BURY ST EDMUNDS,SUFFOLK,2024
377500,IPSWICH,SUFFOLK,2024
290000,LOWESTOFT,SUFFOLK,2024
340000,HALESWORTH,SUFFOLK,2024
357500,EYE,SUFFOLK,2024
245000,BURY ST EDMUNDS,SUFFOLK,2024
200000,SUDBURY,SUFFOLK,2024
280000,NEWMARKET,SUFFOLK,2024
700000,EYE,SUFFOLK,2024
350000,BURY ST EDMUNDS,SUFFOLK,2024
217500,HAVERHILL,SUFFOLK,2024
335000,STOWMARKET,SUFFOLK,2024
385000,BURY ST EDMUNDS,SUFFOLK,2024
502000,BECCLES,SUFFOLK,2024
339995,IPSWICH,SUFFOLK,2024
147500,STOWMARKET,SUFFOLK,2024
195000,IPSWICH,SUFFOLK,2024
600000,NEWMARKET,SUFFOLK,2024
148000,FELIXSTOWE,SUFFOLK,2024
429950,BURY ST EDMUNDS,SUFFOLK,2024
245000,BUNGAY,SUFFOLK,2024
220000,IPSWICH,SUFFOLK,2024
595000,IPSWICH,SUFFOLK,2024
290000,IPSWICH,SUFFOLK,2024
235000,LOWESTOFT,SUFFOLK,2024
425000,BUNGAY,SUFFOLK,2024
475000,BUNGAY,SUFFOLK,2024
176000,IPSWICH,SUFFOLK,2024
475000,STOWMARKET,SUFFOLK,2024
350000,NEWMARKET,SUFFOLK,2024
385000,BURY ST EDMUNDS,SUFFOLK,2024
395000,FELIXSTOWE,SUFFOLK,2024
230000,MANNINGTREE,SUFFOLK,2024
210000,HALESWORTH,SUFFOLK,2024
262500,IPSWICH,SUFFOLK,2024
80000,BRANDON,SUFFOLK,2024
320000,IPSWICH,SUFFOLK,2024
750000,DISS,SUFFOLK,2024
637500,SOUTHWOLD,SUFFOLK,2024
202500,SUDBURY,SUFFOLK,2024
338000,IPSWICH,SUFFOLK,2024
357500,COLCHESTER,SUFFOLK,2024
212500,IPSWICH,SUFFOLK,2024
300000,IPSWICH,SUFFOLK,2024
300000,IPSWICH,SUFFOLK,2024
240000,HAVERHILL,SUFFOLK,2024
295000,STOWMARKET,SUFFOLK,2024
300000,DISS,SUFFOLK,2024
270000,STOWMARKET,SUFFOLK,2024
575000,NEWMARKET,SUFFOLK,2024
475000,IPSWICH,SUFFOLK,2024
147500,HAVERHILL,SUFFOLK,2024
440000,BURY ST EDMUNDS,SUFFOLK,2024
582000,LOWESTOFT,SUFFOLK,2024
282995,IPSWICH,SUFFOLK,2024
512500,LOWESTOFT,SUFFOLK,2024
240000,BURY ST EDMUNDS,SUFFOLK,2024
335000,IPSWICH,SUFFOLK,2024
325000,STOWMARKET,SUFFOLK,2024
436050,NEWMARKET,SUFFOLK,2024
325000,SUDBURY,SUFFOLK,2024
425000,STOWMARKET,SUFFOLK,2024
480000,STOWMARKET,SUFFOLK,2024
395000,BURY ST EDMUNDS,SUFFOLK,2024
329995,STOWMARKET,SUFFOLK,2024
342000,HAVERHILL,SUFFOLK,2024
295000,IPSWICH,SUFFOLK,2024
295000,IPSWICH,SUFFOLK,2024
195000,BURY ST EDMUNDS,SUFFOLK,2024
360000,WOODBRIDGE,SUFFOLK,2024
295000,BUNGAY,SUFFOLK,2024
299250,STOWMARKET,SUFFOLK,2024
540000,NEWMARKET,SUFFOLK,2024
428000,NEWMARKET,SUFFOLK,2024
250000,STOWMARKET,SUFFOLK,2024
432995,NEWMARKET,SUFFOLK,2024
275000,FELIXSTOWE,SUFFOLK,2024
249850,STOWMARKET,SUFFOLK,2024
247000,STOWMARKET,SUFFOLK,2024
410000,BUNGAY,SUFFOLK,2024
750000,KING'S LYNN,NORFOLK,2024
290000,NORWICH,NORFOLK,2024
265000,SHERINGHAM,NORFOLK,2024
375000,FAKENHAM,NORFOLK,2024
480000,FAKENHAM,NORFOLK,2024
310000,DOWNHAM MARKET,NORFOLK,2024
166000,KING'S LYNN,NORFOLK,2024
213000,NORWICH,NORFOLK,2024
217000,NORWICH,NORFOLK,2024
390000,NORWICH,NORFOLK,2024
140000,NORWICH,NORFOLK,2024
109500,DOWNHAM MARKET,NORFOLK,2024
1350000,NORWICH,NORFOLK,2024
390000,KING'S LYNN,NORFOLK,2024
252500,NORWICH,NORFOLK,2024
386000,NORWICH,NORFOLK,2024
256000,NORWICH,NORFOLK,2024
250000,NORWICH,NORFOLK,2024
290000,NORWICH,NORFOLK,2024
650000,NORWICH,NORFOLK,2024
518500,NORWICH,NORFOLK,2024
200000,NORWICH,NORFOLK,2024
140000,FAKENHAM,NORFOLK,2024
440000,NORWICH,NORFOLK,2024
370000,KING'S LYNN,NORFOLK,2024
302000,NORWICH,NORFOLK,2024
222500,NORWICH,NORFOLK,2024
330000,HUNSTANTON,NORFOLK,2024
200000,NORTH WALSHAM,NORFOLK,2024
275000,NORWICH,NORFOLK,2024
510000,NORWICH,NORFOLK,2024
315000,WYMONDHAM,NORFOLK,2024
250000,DISS,NORFOLK,2024
235000,NORWICH,NORFOLK,2024
191000,GREAT YARMOUTH,NORFOLK,2024
260000,NORWICH,NORFOLK,2024
209000,KING'S LYNN,NORFOLK,2024
155000,GREAT YARMOUTH,NORFOLK,2024
222000,WISBECH,NORFOLK,2024
132000,NORWICH,NORFOLK,2024
280000,NORWICH,NORFOLK,2024
410000,NORWICH,NORFOLK,2024
210000,GREAT YARMOUTH,NORFOLK,2024
155000,NORWICH,NORFOLK,2024
297500,NORWICH,NORFOLK,2024
217000,NORWICH,NORFOLK,2024
345000,NORWICH,NORFOLK,2024
195000,NORWICH,NORFOLK,2024
295500,NORWICH,NORFOLK,2024
110000,SHERINGHAM,NORFOLK,2024
86000,GREAT YARMOUTH,NORFOLK,2024
330000,NORWICH,NORFOLK,2024
480000,GREAT YARMOUTH,NORFOLK,2024
93500,GREAT YARMOUTH,NORFOLK,2024
195000,NORWICH,NORFOLK,2024
212500,GREAT YARMOUTH,NORFOLK,2024
230000,WYMONDHAM,NORFOLK,2024
234000,NORWICH,NORFOLK,2024
225000,NORWICH,NORFOLK,2024
135000,GREAT YARMOUTH,NORFOLK,2024
187500,DISS,NORFOLK,2024
220000,NORWICH,NORFOLK,2024
108000,NORWICH,NORFOLK,2024
110000,GREAT YARMOUTH,NORFOLK,2024
220000,WYMONDHAM,NORFOLK,2024
175000,GREAT YARMOUTH,NORFOLK,2024
130000,KING'S LYNN,NORFOLK,2024
200000,NORWICH,NORFOLK,2024
116500,NORWICH,NORFOLK,2024
387000,ATTLEBOROUGH,NORFOLK,2024
210000,NORWICH,NORFOLK,2024
240000,KING'S LYNN,NORFOLK,2024
165000,GREAT YARMOUTH,NORFOLK,2024
275000,NORWICH,NORFOLK,2024
115000,GREAT YARMOUTH,NORFOLK,2024
234750,NORWICH,NORFOLK,2024
307000,NORWICH,NORFOLK,2024
340000,NORWICH,NORFOLK,2024
280000,NORWICH,NORFOLK,2024
150000,NORWICH,NORFOLK,2024
690000,NORWICH,NORFOLK,2024
162000,DISS,NORFOLK,2024
140500,NORWICH,NORFOLK,2024
187500,KING'S LYNN,NORFOLK,2024
310000,NORWICH,NORFOLK,2024
420000,NORWICH,NORFOLK,2024
205000,NORWICH,NORFOLK,2024
221000,GREAT YARMOUTH,NORFOLK,2024
485000,NORWICH,NORFOLK,2024
460000,KING'S LYNN,NORFOLK,2024
240000,NORTH WALSHAM,NORFOLK,2024
316495,NORWICH,NORFOLK,2024
255000,GREAT YARMOUTH,NORFOLK,2024
650000,WALSINGHAM,NORFOLK,2024
125000,GREAT YARMOUTH,NORFOLK,2024
649000,NORWICH,NORFOLK,2024
355000,NORWICH,NORFOLK,2024
220000,NORWICH,NORFOLK,2024
218000,WYMONDHAM,NORFOLK,2024
310000,DEREHAM,NORFOLK,2024
425000,SWAFFHAM,NORFOLK,2024
190000,KING'S LYNN,NORFOLK,2024
249999,NORWICH,NORFOLK,2024
212000,DISS,NORFOLK,2024
205750,WISBECH,NORFOLK,2024
520000,THETFORD,NORFOLK,2024
150000,GREAT YARMOUTH,NORFOLK,2024
200000,NORWICH,NORFOLK,2024
467500,WYMONDHAM,NORFOLK,2024
207000,NORTH WALSHAM,NORFOLK,2024
297500,NORWICH,NORFOLK,2024
295000,CROMER,NORFOLK,2024
372500,GREAT YARMOUTH,NORFOLK,2024
249000,NORWICH,NORFOLK,2024
425000,DEREHAM,NORFOLK,2024
330000,NORWICH,NORFOLK,2024
280000,NORWICH,NORFOLK,2024
241000,NORWICH,NORFOLK,2024
395000,NORWICH,NORFOLK,2024
235000,DEREHAM,NORFOLK,2024
465000,WYMONDHAM,NORFOLK,2024
290000,NORWICH,NORFOLK,2024
490000,NORWICH,NORFOLK,2024
540000,FAKENHAM,NORFOLK,2024
365000,GREAT YARMOUTH,NORFOLK,2024
325000,GREAT YARMOUTH,NORFOLK,2024
462000,WYMONDHAM,NORFOLK,2024
356940,NORWICH,NORFOLK,2024
290000,GREAT YARMOUTH,NORFOLK,2024
330000,NORWICH,NORFOLK,2024
327500,THETFORD,NORFOLK,2024
345000,WYMONDHAM,NORFOLK,2024
304000,STOWMARKET,SUFFOLK,2024
550000,COLCHESTER,SUFFOLK,2024
660000,BURY ST EDMUNDS,SUFFOLK,2024
370000,FELIXSTOWE,SUFFOLK,2024
540000,STOWMARKET,SUFFOLK,2024
315000,STOWMARKET,SUFFOLK,2024
273995,BURY ST EDMUNDS,SUFFOLK,2024
257500,BURY ST EDMUNDS,SUFFOLK,2024
375000,BURY ST EDMUNDS,SUFFOLK,2024
180000,LEISTON,SUFFOLK,2024
475000,STOWMARKET,SUFFOLK,2024
345000,FELIXSTOWE,SUFFOLK,2024
330000,STOWMARKET,SUFFOLK,2024
375000,NEWMARKET,SUFFOLK,2024
350400,NEWMARKET,SUFFOLK,2024
365000,STOWMARKET,SUFFOLK,2024
425000,STOWMARKET,SUFFOLK,2024
345800,STOWMARKET,SUFFOLK,2024
460000,STOWMARKET,SUFFOLK,2024
479995,BURY ST EDMUNDS,SUFFOLK,2024
280000,LOWESTOFT,SUFFOLK,2024
509995,BURY ST EDMUNDS,SUFFOLK,2024
254898,STOWMARKET,SUFFOLK,2024
359995,BURY ST EDMUNDS,SUFFOLK,2024
280000,LOWESTOFT,SUFFOLK,2024
284995,BURY ST EDMUNDS,SUFFOLK,2024
444995,BURY ST EDMUNDS,SUFFOLK,2024
580000,NEWMARKET,SUFFOLK,2024
366995,BURY ST EDMUNDS,SUFFOLK,2024
349995,BURY ST EDMUNDS,SUFFOLK,2024
438000,IPSWICH,SUFFOLK,2024
479995,NEWMARKET,SUFFOLK,2024
570000,NEWMARKET,SUFFOLK,2024
420000,LOWESTOFT,SUFFOLK,2024
309000,LOWESTOFT,SUFFOLK,2024
207500,BRANDON,SUFFOLK,2024
220000,HAVERHILL,SUFFOLK,2024
296000,IPSWICH,SUFFOLK,2024
235000,EYE,SUFFOLK,2024
230000,BECCLES,SUFFOLK,2024
330000,STOWMARKET,SUFFOLK,2024
265000,NEWMARKET,SUFFOLK,2024
230000,EYE,SUFFOLK,2024
765000,IPSWICH,SUFFOLK,2024
236000,HAVERHILL,SUFFOLK,2024
300000,HALESWORTH,SUFFOLK,2024
257000,IPSWICH,SUFFOLK,2024
595000,COLCHESTER,SUFFOLK,2024
770000,HAVERHILL,SUFFOLK,2024
112000,LOWESTOFT,SUFFOLK,2024
300000,SAXMUNDHAM,SUFFOLK,2024
290000,IPSWICH,SUFFOLK,2024
250000,SAXMUNDHAM,SUFFOLK,2024
500000,BURY ST EDMUNDS,SUFFOLK,2024
630000,COLCHESTER,SUFFOLK,2024
545000,EYE,SUFFOLK,2024
290000,BURY ST EDMUNDS,SUFFOLK,2024
215000,LOWESTOFT,SUFFOLK,2024
450000,SUDBURY,SUFFOLK,2024
100000,STOWMARKET,SUFFOLK,2024
217500,HAVERHILL,SUFFOLK,2024
162000,BURY ST EDMUNDS,SUFFOLK,2024
235000,BRANDON,SUFFOLK,2024
550000,SUDBURY,SUFFOLK,2024
325000,IPSWICH,SUFFOLK,2024
300000,HAVERHILL,SUFFOLK,2024
233735,LOWESTOFT,SUFFOLK,2024
282500,IPSWICH,SUFFOLK,2024
165000,IPSWICH,SUFFOLK,2024
200000,IPSWICH,SUFFOLK,2024
324000,IPSWICH,SUFFOLK,2024
440000,FELIXSTOWE,SUFFOLK,2024
210000,LEISTON,SUFFOLK,2024
312500,FELIXSTOWE,SUFFOLK,2024
197500,SUDBURY,SUFFOLK,2024
330000,IPSWICH,SUFFOLK,2024
225000,WOODBRIDGE,SUFFOLK,2024
280000,SUDBURY,SUFFOLK,2024
320000,HALESWORTH,SUFFOLK,2024
350000,BURY ST EDMUNDS,SUFFOLK,2024
265000,FELIXSTOWE,SUFFOLK,2024
229950,HAVERHILL,SUFFOLK,2024
145000,IPSWICH,SUFFOLK,2024
402500,IPSWICH,SUFFOLK,2024
475000,IPSWICH,SUFFOLK,2024
230000,BURY ST EDMUNDS,SUFFOLK,2024
186500,BUNGAY,SUFFOLK,2024
300000,IPSWICH,SUFFOLK,2024
233000,IPSWICH,SUFFOLK,2024
267500,IPSWICH,SUFFOLK,2024
226000,IPSWICH,SUFFOLK,2024
200000,LOWESTOFT,SUFFOLK,2024
255000,IPSWICH,SUFFOLK,2024
290000,SUDBURY,SUFFOLK,2024
235000,IPSWICH,SUFFOLK,2024
415000,SUDBURY,SUFFOLK,2024
275000,MANNINGTREE,SUFFOLK,2024
200000,IPSWICH,SUFFOLK,2024
267500,IPSWICH,SUFFOLK,2024
277000,NEWMARKET,SUFFOLK,2024
395000,STOWMARKET,SUFFOLK,2024
300000,NORWICH,NORFOLK,2024
250000,HOLT,NORFOLK,2024
400000,NORWICH,NORFOLK,2024
235500,NORWICH,NORFOLK,2024
225000,DOWNHAM MARKET,NORFOLK,2024
510000,WYMONDHAM,NORFOLK,2024
375000,NORWICH,NORFOLK,2024
255000,DOWNHAM MARKET,NORFOLK,2024
405000,NORWICH,NORFOLK,2024
460000,NORWICH,NORFOLK,2024
290000,KING'S LYNN,NORFOLK,2024
234000,NORWICH,NORFOLK,2024
100000,DOWNHAM MARKET,NORFOLK,2024
380000,NORWICH,NORFOLK,2024
450000,NORWICH,NORFOLK,2024
495000,NORWICH,NORFOLK,2024
350000,DISS,NORFOLK,2024
142500,THETFORD,NORFOLK,2024
240000,NORWICH,NORFOLK,2024
650000,BUNGAY,NORFOLK,2024
325000,NORWICH,NORFOLK,2024
375000,GREAT YARMOUTH,NORFOLK,2024
287500,NORWICH,NORFOLK,2024
292000,NORWICH,NORFOLK,2024
89000,GREAT YARMOUTH,NORFOLK,2024
705000,NORWICH,NORFOLK,2024
307000,NORWICH,NORFOLK,2024
235000,NORWICH,NORFOLK,2024
260000,GREAT YARMOUTH,NORFOLK,2024
730000,NORWICH,NORFOLK,2024
277500,NORWICH,NORFOLK,2024
265000,NORWICH,NORFOLK,2024
115000,NORWICH,NORFOLK,2024
390000,NORWICH,NORFOLK,2024
170000,DEREHAM,NORFOLK,2024
89000,GREAT YARMOUTH,NORFOLK,2024
250000,NORWICH,NORFOLK,2024
280000,NORWICH,NORFOLK,2024
243000,NORWICH,NORFOLK,2024
118000,NORWICH,NORFOLK,2024
400000,KING'S LYNN,NORFOLK,2024
725000,HOLT,NORFOLK,2024
62500,NORWICH,NORFOLK,2024
260000,WYMONDHAM,NORFOLK,2024
205000,GREAT YARMOUTH,NORFOLK,2024
233500,WISBECH,NORFOLK,2024
250000,GREAT YARMOUTH,NORFOLK,2024
300000,NORWICH,NORFOLK,2024
350000,NORWICH,NORFOLK,2024
375000,HOLT,NORFOLK,2024
192000,NORWICH,NORFOLK,2024
340000,NORWICH,NORFOLK,2024
246000,NORWICH,NORFOLK,2024
190000,DEREHAM,NORFOLK,2024
261875,GREAT YARMOUTH,NORFOLK,2024
460000,NORWICH,NORFOLK,2024
265000,NORWICH,NORFOLK,2024
422500,SHERINGHAM,NORFOLK,2024
172500,NORWICH,NORFOLK,2024
270000,NORWICH,NORFOLK,2024
345000,KING'S LYNN,NORFOLK,2024
625000,CROMER,NORFOLK,2024
162500,NORWICH,NORFOLK,2024
290000,NORWICH,NORFOLK,2024
140000,FAKENHAM,NORFOLK,2024
359000,THETFORD,NORFOLK,2024
385000,KING'S LYNN,NORFOLK,2024
250000,GREAT YARMOUTH,NORFOLK,2024
399950,THETFORD,NORFOLK,2024
320000,KING'S LYNN,NORFOLK,2024
210000,NORWICH,NORFOLK,2024
170000,NORWICH,NORFOLK,2024
485000,NORWICH,NORFOLK,2024
580000,SHERINGHAM,NORFOLK,2024
400000,NORWICH,NORFOLK,2024
230500,NORWICH,NORFOLK,2024
585000,SHERINGHAM,NORFOLK,2024
157500,FAKENHAM,NORFOLK,2024
386500,NORWICH,NORFOLK,2024
925000,HOLT,NORFOLK,2024
367000,DOWNHAM MARKET,NORFOLK,2024
585000,NORWICH,NORFOLK,2024
315000,NORWICH,NORFOLK,2024
620000,KING'S LYNN,NORFOLK,2024
515000,ATTLEBOROUGH,NORFOLK,2024
247000,NORWICH,NORFOLK,2024
330000,KING'S LYNN,NORFOLK,2024
230000,NORTH WALSHAM,NORFOLK,2024
240000,NORWICH,NORFOLK,2024
250000,GREAT YARMOUTH,NORFOLK,2024
290000,NORWICH,NORFOLK,2024
260000,NORWICH,NORFOLK,2024
87000,THETFORD,NORFOLK,2024
430000,NORWICH,NORFOLK,2024
305000,WISBECH,NORFOLK,2024
175000,KING'S LYNN,NORFOLK,2024
250000,GREAT YARMOUTH,NORFOLK,2024
200000,FAKENHAM,NORFOLK,2024
275000,CROMER,NORFOLK,2024
505000,KING'S LYNN,NORFOLK,2024
250000,NORWICH,NORFOLK,2024
192000,NORWICH,NORFOLK,2024
650000,WYMONDHAM,NORFOLK,2024
245000,THETFORD,NORFOLK,2024
80000,DOWNHAM MARKET,NORFOLK,2024
200000,NORWICH,NORFOLK,2024
260000,NORWICH,NORFOLK,2024
205000,NORWICH,NORFOLK,2024
260000,BRANDON,NORFOLK,2024
220000,GREAT YARMOUTH,NORFOLK,2024
91200,SWAFFHAM,NORFOLK,2024
128000,NORWICH,NORFOLK,2024
240000,ATTLEBOROUGH,NORFOLK,2024
220000,GREAT YARMOUTH,NORFOLK,2024
227000,NORWICH,NORFOLK,2024
525000,DEREHAM,NORFOLK,2024
385000,DEREHAM,NORFOLK,2024
310000,THETFORD,NORFOLK,2024
206500,DEREHAM,NORFOLK,2024
370000,ATTLEBOROUGH,NORFOLK,2024
465000,HUNSTANTON,NORFOLK,2024
188000,GREAT YARMOUTH,NORFOLK,2024
230000,BUNGAY,NORFOLK,2024
250000,WISBECH,NORFOLK,2024
292125,WYMONDHAM,NORFOLK,2024
100000,NORWICH,NORFOLK,2024
250000,NORWICH,NORFOLK,2024
312090,NORWICH,NORFOLK,2024
545000,HUNSTANTON,NORFOLK,2024
235000,GREAT YARMOUTH,NORFOLK,2024
450000,KING'S LYNN,NORFOLK,2024
500000,NORWICH,NORFOLK,2024
385000,WYMONDHAM,NORFOLK,2024
450995,NORWICH,NORFOLK,2024
615000,DISS,SUFFOLK,2024
380000,HAVERHILL,SUFFOLK,2024
412500,DISS,SUFFOLK,2024
320000,NEWMARKET,SUFFOLK,2024
375000,NEWMARKET,SUFFOLK,2024
280000,LOWESTOFT,SUFFOLK,2024
280000,LOWESTOFT,SUFFOLK,2024
208995,IPSWICH,SUFFOLK,2024
700000,BURY ST EDMUNDS,SUFFOLK,2024
412000,COLCHESTER,SUFFOLK,2024
318000,EYE,SUFFOLK,2024
340000,IPSWICH,SUFFOLK,2024
230000,SUDBURY,SUFFOLK,2024
240000,IPSWICH,SUFFOLK,2024
315000,BURES,SUFFOLK,2024
190000,BURY ST EDMUNDS,SUFFOLK,2024
138600,IPSWICH,SUFFOLK,2024
251000,NEWMARKET,SUFFOLK,2024
275000,MANNINGTREE,SUFFOLK,2024
255500,LOWESTOFT,SUFFOLK,2024
280000,SUDBURY,SUFFOLK,2024
200000,IPSWICH,SUFFOLK,2024
380000,HAVERHILL,SUFFOLK,2024
245000,WOODBRIDGE,SUFFOLK,2024
250000,SUDBURY,SUFFOLK,2024
325000,IPSWICH,SUFFOLK,2024
290000,BURY ST EDMUNDS,SUFFOLK,2024
215000,DISS,SUFFOLK,2024
85000,LOWESTOFT,SUFFOLK,2024
220000,SOUTHWOLD,SUFFOLK,2024
175000,SUDBURY,SUFFOLK,2024
135000,LOWESTOFT,SUFFOLK,2024
510000,ALDEBURGH,SUFFOLK,2024
290000,IPSWICH,SUFFOLK,2024
237500,BECCLES,SUFFOLK,2024
295000,BECCLES,SUFFOLK,2024
373000,BURY ST EDMUNDS,SUFFOLK,2024
470000,BURES,SUFFOLK,2024
180000,STOWMARKET,SUFFOLK,2024
246000,IPSWICH,SUFFOLK,2024
277500,IPSWICH,SUFFOLK,2024
245000,SOUTHWOLD,SUFFOLK,2024
207000,BURY ST EDMUNDS,SUFFOLK,2024
295000,SAXMUNDHAM,SUFFOLK,2024
270000,DISS,SUFFOLK,2024
500000,EYE,SUFFOLK,2024
